1506837600.000000 0.800000
1506837960.000000 0.800000
1506838320.000000 0.800000
1506838680.000000 0.800000
1506839040.000000 0.800000
1506839400.000000 0.800000
1506839760.000000 0.800000
1506840120.000000 0.800000
1506840480.000000 0.800000
1506840840.000000 0.800000
1506841200.000000 0.800000
1506841560.000000 0.800000
1506841920.000000 0.800000
1506842280.000000 0.800000
1506842640.000000 0.800000
1506843000.000000 0.800000
1506843360.000000 0.800000
1506843720.000000 0.800000
1506844080.000000 0.800000
1506844440.000000 0.800000
1506844800.000000 0.800000
1506845160.000000 0.800000
1506845520.000000 0.800000
1506845880.000000 0.800000
1506846240.000000 0.800000
1506846600.000000 0.800000
1506846960.000000 0.800000
1506847320.000000 0.800000
1506847680.000000 0.800000
1506848040.000000 0.800000
1506848400.000000 0.800000
1506848760.000000 0.800000
1506849120.000000 0.800000
1506849480.000000 0.800000
1506849840.000000 0.800000
1506850200.000000 0.800000
1506850560.000000 0.800000
1506850920.000000 0.800000
1506851280.000000 0.800000
1506851640.000000 0.800000
1506852000.000000 0.800000
1506852360.000000 0.800000
1506852720.000000 0.800000
1506853080.000000 0.800000
1506853440.000000 0.800000
1506853800.000000 0.800000
1506854160.000000 0.800000
1506854520.000000 0.800000
1506854880.000000 0.800000
1506855240.000000 0.800000
1506855600.000000 0.800000
1506855960.000000 0.800000
1506856320.000000 0.800000
1506856680.000000 0.800000
1506857040.000000 0.800000
1506857400.000000 0.800000
1506857760.000000 0.800000
1506858120.000000 0.800000
1506858480.000000 0.800000
1506858840.000000 0.800000
1506859200.000000 0.800000
1506859560.000000 0.800000
1506859920.000000 0.800000
1506860280.000000 0.800000
1506860640.000000 0.800000
1506861000.000000 0.800000
1506861360.000000 0.800000
1506861720.000000 0.800000
1506862080.000000 0.800000
1506862440.000000 0.800000
1506862800.000000 0.800000
1506863160.000000 0.800000
1506863520.000000 0.800000
1506863880.000000 0.800000
1506864240.000000 0.800000
1506864600.000000 0.800000
1506864960.000000 0.800000
1506865320.000000 0.800000
1506865680.000000 0.800000
1506866040.000000 0.800000
1506866400.000000 0.800000
1506866760.000000 0.800000
