1504263600.000000 1.000000
1504264500.000000 1.000000
1504265400.000000 1.000000
1504266300.000000 1.000000
1504267200.000000 1.000000
1504268100.000000 1.000000
1504269000.000000 1.000000
1504269900.000000 1.000000
1504270800.000000 1.000000
1504271700.000000 1.000000
1504272600.000000 1.000000
1504273500.000000 1.000000
1504274400.000000 1.000000
1504275300.000000 1.000000
1504276200.000000 1.000000
1504277100.000000 1.000000
1504278000.000000 1.000000
1504278900.000000 1.000000
1504279800.000000 1.000000
1504280700.000000 1.000000
1504281600.000000 1.000000
1504282500.000000 1.000000
1504283400.000000 1.000000
1504284300.000000 1.000000
1504285200.000000 1.000000
1504286100.000000 1.000000
1504287000.000000 1.000000
1504287900.000000 1.000000
1504288800.000000 1.000000
1504289700.000000 1.000000
1504290600.000000 1.000000
1504291500.000000 1.000000
1504292400.000000 1.000000
1504293300.000000 1.000000
1504294200.000000 1.000000
1504295100.000000 1.000000
1504296000.000000 1.000000
1504296900.000000 1.000000
1504297800.000000 1.000000
1504298700.000000 1.000000
1504299600.000000 1.000000
1504300500.000000 1.000000
1504301400.000000 1.000000
1504302300.000000 1.000000
1504303200.000000 1.000000
1504304100.000000 1.000000
1504305000.000000 1.000000
1504305900.000000 1.000000
1504306800.000000 1.000000
1504307700.000000 1.000000
1504308600.000000 1.000000
1504309500.000000 1.000000
1504310400.000000 1.000000
1504311300.000000 1.000000
1504312200.000000 1.000000
1504313100.000000 1.000000
1504314000.000000 1.000000
1504314900.000000 1.000000
1504315800.000000 1.000000
1504316700.000000 1.000000
1504317600.000000 1.000000
1504318500.000000 1.000000
1504319400.000000 1.000000
1504320300.000000 1.000000
1504321200.000000 1.000000
1504322100.000000 1.000000
1504323000.000000 1.000000
1504323900.000000 1.000000
1504324800.000000 1.000000
1504325700.000000 1.000000
1504326600.000000 1.000000
1504327500.000000 1.000000
1504328400.000000 1.000000
1504329300.000000 1.000000
1504330200.000000 1.000000
1504331100.000000 1.000000
1504332000.000000 1.000000
1504332900.000000 1.000000
1504333800.000000 1.000000
1504334700.000000 1.000000
1504335600.000000 1.000000
1504336500.000000 1.000000
1504337400.000000 1.000000
1504338300.000000 1.000000
1504339200.000000 1.000000
1504340100.000000 1.000000
1504341000.000000 1.000000
1504341900.000000 1.000000
1504342800.000000 1.000000
1504343700.000000 1.000000
1504344600.000000 1.000000
1504345500.000000 1.000000
1504346400.000000 1.000000
1504347300.000000 1.000000
1504348200.000000 1.000000
1504349100.000000 1.000000
1504350000.000000 1.000000
1504350900.000000 1.000000
1504351800.000000 1.000000
1504352700.000000 1.000000
1504353600.000000 1.000000
1504354500.000000 1.000000
1504355400.000000 1.000000
1504356300.000000 1.000000
1504357200.000000 1.000000
1504358100.000000 1.000000
1504359000.000000 1.000000
1504359900.000000 1.000000
1504360800.000000 1.000000
1504361700.000000 1.000000
1504362600.000000 1.000000
1504363500.000000 1.000000
1504364400.000000 1.000000
1504365300.000000 1.000000
1504366200.000000 1.000000
1504367100.000000 1.000000
1504368000.000000 1.000000
1504368900.000000 1.000000
1504369800.000000 1.000000
1504370700.000000 1.000000
1504371600.000000 1.000000
1504372500.000000 1.000000
1504373400.000000 1.000000
1504374300.000000 1.000000
1504375200.000000 1.000000
1504376100.000000 1.000000
1504377000.000000 1.000000
1504377900.000000 1.000000
1504378800.000000 1.000000
1504379700.000000 1.000000
1504380600.000000 1.000000
1504381500.000000 1.000000
1504382400.000000 1.000000
1504383300.000000 1.000000
1504384200.000000 1.000000
1504385100.000000 1.000000
1504386000.000000 1.000000
1504386900.000000 1.000000
1504387800.000000 1.000000
1504388700.000000 1.000000
1504389600.000000 1.000000
1504390500.000000 1.000000
1504391400.000000 1.000000
1504392300.000000 1.000000
1504393200.000000 1.000000
1504394100.000000 1.000000
1504395000.000000 1.000000
1504395900.000000 1.000000
1504396800.000000 1.000000
1504397700.000000 1.000000
1504398600.000000 1.000000
1504399500.000000 1.000000
1504400400.000000 1.000000
1504401300.000000 1.000000
1504402200.000000 1.000000
1504403100.000000 1.000000
1504404000.000000 1.000000
1504404900.000000 1.000000
1504405800.000000 1.000000
1504406700.000000 1.000000
1504407600.000000 1.000000
1504408500.000000 1.000000
1504409400.000000 1.000000
1504410300.000000 1.000000
1504411200.000000 1.000000
1504412100.000000 1.000000
1504413000.000000 1.000000
1504413900.000000 1.000000
1504414800.000000 1.000000
1504415700.000000 1.000000
1504416600.000000 1.000000
1504417500.000000 1.000000
1504418400.000000 1.000000
1504419300.000000 1.000000
1504420200.000000 1.000000
1504421100.000000 1.000000
1504422000.000000 1.000000
1504422900.000000 1.000000
1504423800.000000 1.000000
1504424700.000000 1.000000
1504425600.000000 1.000000
1504426500.000000 1.000000
1504427400.000000 1.000000
1504428300.000000 1.000000
1504429200.000000 1.000000
1504430100.000000 1.000000
1504431000.000000 1.000000
1504431900.000000 1.000000
1504432800.000000 1.000000
1504433700.000000 1.000000
1504434600.000000 1.000000
1504435500.000000 1.000000
1504436400.000000 1.000000
1504437300.000000 1.000000
1504438200.000000 1.000000
1504439100.000000 1.000000
1504440000.000000 1.000000
1504440900.000000 1.000000
1504441800.000000 1.000000
1504442700.000000 1.000000
1504443600.000000 1.000000
1504444500.000000 1.000000
1504445400.000000 1.000000
1504446300.000000 1.000000
1504447200.000000 1.000000
1504448100.000000 1.000000
1504449000.000000 1.000000
1504449900.000000 1.000000
1504450800.000000 1.000000
1504451700.000000 1.000000
1504452600.000000 1.000000
1504453500.000000 1.000000
1504454400.000000 1.000000
1504455300.000000 1.000000
1504456200.000000 1.000000
1504457100.000000 1.000000
1504458000.000000 1.000000
1504458900.000000 1.000000
1504459800.000000 1.000000
1504460700.000000 1.000000
1504461600.000000 1.000000
1504462500.000000 1.000000
1504463400.000000 1.000000
1504464300.000000 1.000000
1504465200.000000 1.000000
1504466100.000000 1.000000
1504467000.000000 1.000000
1504467900.000000 1.000000
1504468800.000000 1.000000
1504469700.000000 1.000000
1504470600.000000 1.000000
1504471500.000000 1.000000
